uuid,event_id,category,type,value,comment,to_ids,date,object_relation,attribute_tag,object_uuid,object_name,object_meta_category
435848ab-b262-44b3-8684-6808c7f2adec,5851,"Artifacts dropped","sha256","1edfae602f195d53b63707fe117e9c47e1925722533be43909a5d594e1ef63d3","",1,1628342118,"sha256","","a41c7b22-c577-4177-9b47-4e916c7cf1c8","file","file"
8834b8a5-639d-456e-9db0-00eeb06a5d25,5851,"Artifacts dropped","md5","7f112bfa16a6bd344aaed28abf606780","",1,1628342153,"md5","","5eccc283-b0fa-4268-8619-5a020a5397bd","file","file"
0918f419-ad0b-460a-8602-c770c373f99e,5851,"Artifacts dropped","sha1","eaa792a1c9f1d277af3d88bd9ea17a33275308f3","",1,1628342153,"sha1","","5eccc283-b0fa-4268-8619-5a020a5397bd","file","file"
0b16b5cc-0550-476a-9cca-17328b7d1ffb,5851,"Artifacts dropped","sha256","9cd3c0cff6f3ecb31c7d6bc531395ccfd374bcd257c3c463ac528703ae2b0219","",1,1628342153,"sha256","","5eccc283-b0fa-4268-8619-5a020a5397bd","file","file"
a8d2b862-ce02-4b51-a05a-0f3cb02122f6,5851,"Artifacts dropped","md5","2c313c5b532c905eb8f1748a0d656ff9","",1,1628342247,"md5","","90caa491-98f9-4da2-8bec-f9833ec362c0","file","file"
0b087673-6b08-4aba-b930-76c809a0d6b0,5851,"Artifacts dropped","sha1","70725329e4c14b39d49db349f3c84e055c111f2d","",1,1628342247,"sha1","","90caa491-98f9-4da2-8bec-f9833ec362c0","file","file"
2f6e616d-76d3-4add-addc-ea9569fa19a7,5851,"Artifacts dropped","sha256","31656dcea4da01879e80dff59a1af60ca09c951fe5fc7e291be611c4eadd932a","",1,1628342247,"sha256","","90caa491-98f9-4da2-8bec-f9833ec362c0","file","file"
4a3aff1d-f35f-4e53-86a7-46798f49ed27,5851,"Artifacts dropped","md5","26bd89afd5c1ba9803422d33185cef89","",1,1628342275,"md5","","c1ea2c3c-d66b-4191-8eda-6e81112ae14f","file","file"
ce39c880-51fe-426e-b215-63e05e8aafb0,5851,"Artifacts dropped","sha1","c99f0fa8d5fbffe5288aaff84dbe980c412ba34e","",1,1628342275,"sha1","","c1ea2c3c-d66b-4191-8eda-6e81112ae14f","file","file"
546ce0ff-dc8c-4077-96da-1ac0a16ae4b0,5851,"Artifacts dropped","sha256","01a9549c015cfcbff4a830cea7df6386dc5474fd433f15a6944b834551a2b4c9","",1,1628342275,"sha256","","c1ea2c3c-d66b-4191-8eda-6e81112ae14f","file","file"
2d42e471-96d7-421d-a262-133de3c89330,5851,"External analysis","md5","5840aa36b70b7c03c25e5e1266c5835b","",1,1628342657,"md5","","3134c2fb-eba1-4e7b-b1e8-8cef3766d24d","file","file"
cf8a1099-638f-4ceb-9dee-6ace3d3d1382,5851,"External analysis","sha1","ea031940b2120551a6abbe125eb0536b9e4f14c8","",1,1628342657,"sha1","","3134c2fb-eba1-4e7b-b1e8-8cef3766d24d","file","file"
05b0c6d3-69ac-4b53-b611-de95f236de6a,5851,"External analysis","sha256","09d7fcbf95e66b242ff5d7bc76e4d2c912462c8c344cb2b90070a38d27aaef53","",1,1628342658,"sha256","","3134c2fb-eba1-4e7b-b1e8-8cef3766d24d","file","file"
